code_insee,dep,nom_commune,epci_siren,epci_nom,epci_nature,epci_nb_communes,pop_commune,apl_generaliste,apl_gen_moins60,densite_cardio_100k,densite_dermato_100k,densite_gyneco_100k,densite_ophtalmo_100k
95166,95,Cléry-en-Vexin,200035970,CC Vexin Centre,CC,33,467,2.105,1.572,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95169,95,Commeny,200035970,CC Vexin Centre,CC,33,648,1.989,1.482,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95170,95,Condécourt,200035970,CC Vexin Centre,CC,33,557,2.415,1.466,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95176,95,Cormeilles-en-Parisis,200058485,CA Val Parisis,CA,15,27086,2.738,1.987,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95177,95,Cormeilles-en-Vexin,200035970,CC Vexin Centre,CC,33,1294,1.393,0.891,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95181,95,Courcelles-sur-Viosne,200035970,CC Vexin Centre,CC,33,307,2.72,1.834,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95183,95,Courdimanche,249500109,CA de Cergy-Pontoise,CA,13,7111,2.079,1.385,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95197,95,Deuil-la-Barre,200056380,CA Plaine Vallée,CA,18,22903,2.156,1.383,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95199,95,Domont,200056380,CA Plaine Vallée,CA,18,16075,1.871,1.006,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95203,95,Eaubonne,200058485,CA Val Parisis,CA,15,25934,2.266,1.601,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95205,95,Écouen,200055655,CA Roissy Pays de France,CA,42,7173,1.845,1.086,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95210,95,Enghien-les-Bains,200056380,CA Plaine Vallée,CA,18,11594,1.897,1.318,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95211,95,Ennery,249500430,CC Sausseron Impressionnistes,CC,15,2313,2.009,1.41,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95212,95,Épiais-lès-Louvres,200055655,CA Roissy Pays de France,CA,42,141,2.761,1.794,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95213,95,Épiais-Rhus,249500430,CC Sausseron Impressionnistes,CC,15,607,1.342,0.839,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95214,95,Épinay-Champlâtreux,200073013,CC Carnelle Pays-de-France,CC,19,58,4.072,2.509,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95218,95,Éragny-sur-Oise,249500109,CA de Cergy-Pontoise,CA,13,18723,3.352,2.195,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95219,95,Ermont,200058485,CA Val Parisis,CA,15,29189,2.762,2.077,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95229,95,Ézanville,200056380,CA Plaine Vallée,CA,18,9789,1.522,0.856,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95241,95,Fontenay-en-Parisis,200055655,CA Roissy Pays de France,CA,42,2220,3.737,2.375,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95250,95,Fosses,200055655,CA Roissy Pays de France,CA,42,10249,1.87,1.045,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95252,95,Franconville,200058485,CA Val Parisis,CA,15,38024,2.499,1.856,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95253,95,Frémainville,200035970,CC Vexin Centre,CC,33,502,2.537,1.651,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95254,95,Frémécourt,200035970,CC Vexin Centre,CC,33,535,1.551,0.961,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95256,95,Frépillon,200058485,CA Val Parisis,CA,15,3327,4.2,2.855,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95257,95,La Frette-sur-Seine,200058485,CA Val Parisis,CA,15,4587,2.633,1.851,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95258,95,Frouville,249500430,CC Sausseron Impressionnistes,CC,15,347,1.304,0.813,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95268,95,Garges-lès-Gonesse,200055655,CA Roissy Pays de France,CA,42,42388,2.149,1.361,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95270,95,Genainville,249500513,CC du Vexin-Val de Seine,CC,26,521,1.528,1.21,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95271,95,Génicourt,249500430,CC Sausseron Impressionnistes,CC,15,515,1.972,1.362,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95277,95,Gonesse,200055655,CA Roissy Pays de France,CA,42,26959,3.028,2.044,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95280,95,Goussainville,200055655,CA Roissy Pays de France,CA,42,30952,1.737,1.165,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95287,95,Grisy-les-Plâtres,200035970,CC Vexin Centre,CC,33,706,1.403,0.914,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95288,95,Groslay,200056380,CA Plaine Vallée,CA,18,8378,2.688,1.63,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95295,95,Guiry-en-Vexin,200035970,CC Vexin Centre,CC,33,151,1.38,1.046,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95298,95,Haravilliers,200035970,CC Vexin Centre,CC,33,582,1.106,0.591,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95301,95,Haute-Isle,249500513,CC du Vexin-Val de Seine,CC,26,291,1.107,0.662,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95303,95,Le Heaulme,200035970,CC Vexin Centre,CC,33,206,1.033,0.527,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95304,95,Hédouville,249500430,CC Sausseron Impressionnistes,CC,15,280,1.54,1.004,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95306,95,Herblay-sur-Seine,200058485,CA Val Parisis,CA,15,31818,2.267,1.577,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95308,95,Hérouville-en-Vexin,249500430,CC Sausseron Impressionnistes,CC,15,569,1.958,1.316,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95309,95,Hodent,249500513,CC du Vexin-Val de Seine,CC,26,225,1.811,1.396,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95313,95,L'Isle-Adam,249500455,CC de la Vallée de l'Oise et des Trois Forêts,CC,9,12302,2.368,1.596,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95316,95,Jagny-sous-Bois,200073013,CC Carnelle Pays-de-France,CC,19,272,2.434,1.526,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95323,95,Jouy-le-Moutier,249500109,CA de Cergy-Pontoise,CA,13,17411,2.17,1.399,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95328,95,Labbeville,249500430,CC Sausseron Impressionnistes,CC,15,641,1.744,1.129,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95331,95,Lassy,200073013,CC Carnelle Pays-de-France,CC,19,194,2.811,1.65,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95341,95,Livilliers,249500430,CC Sausseron Impressionnistes,CC,15,386,2.07,1.446,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95348,95,Longuesse,200035970,CC Vexin Centre,CC,33,505,2.307,1.482,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95351,95,Louvres,200055655,CA Roissy Pays de France,CA,42,12226,2.05,1.433,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95352,95,Luzarches,200073013,CC Carnelle Pays-de-France,CC,19,4909,2.831,1.569,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95353,95,Maffliers,200073013,CC Carnelle Pays-de-France,CC,19,1768,2.429,1.594,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95355,95,Magny-en-Vexin,249500513,CC du Vexin-Val de Seine,CC,26,5755,1.781,1.424,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95365,95,Mareil-en-France,200073013,CC Carnelle Pays-de-France,CC,19,721,3.087,1.94,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95369,95,Margency,200056380,CA Plaine Vallée,CA,18,2954,2.72,1.682,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95370,95,Marines,200035970,CC Vexin Centre,CC,33,3508,1.148,0.682,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95371,95,Marly-la-Ville,200055655,CA Roissy Pays de France,CA,42,5852,2.318,1.555,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95379,95,Maudétour-en-Vexin,249500513,CC du Vexin-Val de Seine,CC,26,203,1.247,1.039,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95387,95,Menouville,249500430,CC Sausseron Impressionnistes,CC,15,62,1.215,0.723,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95388,95,Menucourt,249500109,CA de Cergy-Pontoise,CA,13,6189,2.578,1.569,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95392,95,Mériel,249500455,CC de la Vallée de l'Oise et des Trois Forêts,CC,9,5337,2.722,1.809,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95394,95,Méry-sur-Oise,249500455,CC de la Vallée de l'Oise et des Trois Forêts,CC,9,10015,3.531,2.488,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95395,95,Le Mesnil-Aubry,200055655,CA Roissy Pays de France,CA,42,901,3.705,2.422,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95409,95,Moisselles,200056380,CA Plaine Vallée,CA,18,1259,3.917,2.394,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95422,95,Montgeroult,200035970,CC Vexin Centre,CC,33,350,2.675,1.811,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95424,95,Montigny-lès-Cormeilles,200058485,CA Val Parisis,CA,15,22390,4.256,3.003,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95426,95,Montlignon,200056380,CA Plaine Vallée,CA,18,2966,2.297,1.376,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95427,95,Montmagny,200056380,CA Plaine Vallée,CA,18,14632,2.303,1.444,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95428,95,Montmorency,200056380,CA Plaine Vallée,CA,18,21677,2.407,1.477,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95429,95,Montreuil-sur-Epte,249500513,CC du Vexin-Val de Seine,CC,26,382,1.599,1.149,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95430,95,Montsoult,200073013,CC Carnelle Pays-de-France,CC,19,4095,2.356,1.536,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95436,95,Mours,249500489,CC du Haut Val d'Oise,CC,9,1680,2.908,1.876,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95438,95,Moussy,200035970,CC Vexin Centre,CC,33,111,1.79,1.285,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95445,95,Nerville-la-Forêt,249500455,CC de la Vallée de l'Oise et des Trois Forêts,CC,9,779,2.918,1.852,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95446,95,Nesles-la-Vallée,249500430,CC Sausseron Impressionnistes,CC,15,1823,1.952,1.365,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95447,95,Neuilly-en-Vexin,200035970,CC Vexin Centre,CC,33,238,1.045,0.529,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95450,95,Neuville-sur-Oise,249500109,CA de Cergy-Pontoise,CA,13,2089,3.023,1.968,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95452,95,Nointel,249500489,CC du Haut Val d'Oise,CC,9,887,2.108,1.373,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95456,95,Noisy-sur-Oise,249500489,CC du Haut Val d'Oise,CC,9,582,2.469,1.456,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95459,95,Nucourt,200035970,CC Vexin Centre,CC,33,719,2.161,1.493,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95462,95,Omerville,249500513,CC du Vexin-Val de Seine,CC,26,325,1.599,1.281,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95476,95,Osny,249500109,CA de Cergy-Pontoise,CA,13,17471,2.888,1.986,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95480,95,Parmain,249500455,CC de la Vallée de l'Oise et des Trois Forêts,CC,9,5683,2.257,1.612,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95483,95,Le Perchay,200035970,CC Vexin Centre,CC,33,513,2.35,1.633,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95487,95,Persan,249500489,CC du Haut Val d'Oise,CC,9,14348,2.554,1.635,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95488,95,Pierrelaye,200058485,CA Val Parisis,CA,15,10230,4.208,2.93,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95489,95,Piscop,200056380,CA Plaine Vallée,CA,18,737,2.973,1.675,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95491,95,Le Plessis-Bouchard,200058485,CA Val Parisis,CA,15,8333,2.77,1.994,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95492,95,Le Plessis-Gassot,200055655,CA Roissy Pays de France,CA,42,97,3.383,2.145,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95493,95,Le Plessis-Luzarches,200073013,CC Carnelle Pays-de-France,CC,19,140,2.83,1.703,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95500,95,Pontoise,249500109,CA de Cergy-Pontoise,CA,13,31623,1.671,1.152,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95504,95,Presles,249500455,CC de la Vallée de l'Oise et des Trois Forêts,CC,9,3994,2.384,1.547,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95509,95,Puiseux-en-France,200055655,CA Roissy Pays de France,CA,42,3755,1.856,1.244,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95510,95,Puiseux-Pontoise,249500109,CA de Cergy-Pontoise,CA,13,593,3.216,2.14,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95523,95,La Roche-Guyon,249500513,CC du Vexin-Val de Seine,CC,26,423,1.874,1.16,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95527,95,Roissy-en-France,200055655,CA Roissy Pays de France,CA,42,2682,3.037,2.012,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95529,95,Ronquerolles,249500489,CC du Haut Val d'Oise,CC,9,890,2.237,1.422,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95535,95,Sagy,200035970,CC Vexin Centre,CC,33,1100,2.757,1.695,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95539,95,Saint-Brice-sous-Forêt,200056380,CA Plaine Vallée,CA,18,15209,2.667,1.564,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95541,95,Saint-Clair-sur-Epte,249500513,CC du Vexin-Val de Seine,CC,26,979,2.276,1.825,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95543,95,Saint-Cyr-en-Arthies,249500513,CC du Vexin-Val de Seine,CC,26,237,1.724,1.079,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95554,95,Saint-Gervais,249500513,CC du Vexin-Val de Seine,CC,26,883,1.863,1.447,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95555,95,Saint-Gratien,200056380,CA Plaine Vallée,CA,18,21297,2.518,1.842,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95563,95,Saint-Leu-la-Forêt,200058485,CA Val Parisis,CA,15,16047,2.166,1.416,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95566,95,Saint-Martin-du-Tertre,200073013,CC Carnelle Pays-de-France,CC,19,2662,1.486,0.775,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95572,95,Saint-Ouen-l'Aumône,249500109,CA de Cergy-Pontoise,CA,13,25614,3.398,2.343,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95574,95,Saint-Prix,200056380,CA Plaine Vallée,CA,18,7588,3.186,2.095,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95580,95,Saint-Witz,200055655,CA Roissy Pays de France,CA,42,2511,1.926,1.157,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95582,95,Sannois,200058485,CA Val Parisis,CA,15,26772,2.413,1.82,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95584,95,Santeuil,200035970,CC Vexin Centre,CC,33,660,1.853,1.325,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95585,95,Sarcelles,200055655,CA Roissy Pays de France,CA,42,58576,2.301,1.342,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95592,95,Seraincourt,200035970,CC Vexin Centre,CC,33,1310,2.482,1.381,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95594,95,Seugy,200073013,CC Carnelle Pays-de-France,CC,19,1039,2.446,1.298,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95598,95,Soisy-sous-Montmorency,200056380,CA Plaine Vallée,CA,18,18068,2.478,1.683,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95604,95,Survilliers,200055655,CA Roissy Pays de France,CA,42,4154,2.439,1.493,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95607,95,Taverny,200058485,CA Val Parisis,CA,15,27065,2.315,1.561,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95610,95,Théméricourt,200035970,CC Vexin Centre,CC,33,289,2.428,1.698,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95611,95,Theuville,200035970,CC Vexin Centre,CC,33,53,1.088,0.622,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95612,95,Le Thillay,200055655,CA Roissy Pays de France,CA,42,4575,2.71,1.802,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
